tipo_plano|nome_plano|ods|nome_ods|eixo|numero_meta|texto_meta|indicador|descricao|variaveis|calculo|informacao|padrao
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.4|Melhorar progressivamente, até 2030, a eficiência dos recursos globais no consumo e na produção, e empenhar-se para dissociar o crescimento econômico da degradação ambiental, de acordo com o ”Plano Decenal de Programas Sobre Produção e Consumo Sustentáveis”, com os países desenvolvidos assumindo a liderança.|Consumo de água na atividade econômica local: indústria|Percentual do consumo de água na atividade local por setor, sobre o total do consumo.|11, 66|11 / 66 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.4|Melhorar progressivamente, até 2030, a eficiência dos recursos globais no consumo e na produção, e empenhar-se para dissociar o crescimento econômico da degradação ambiental, de acordo com o ”Plano Decenal de Programas Sobre Produção e Consumo Sustentáveis”, com os países desenvolvidos assumindo a liderança.|Consumo de água na atividade econômica local: comércio|Percentual do consumo de água na atividade local por setor, sobre o total do consumo.|12, 66|12 / 66 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.4|Melhorar progressivamente, até 2030, a eficiência dos recursos globais no consumo e na produção, e empenhar-se para dissociar o crescimento econômico da degradação ambiental, de acordo com o ”Plano Decenal de Programas Sobre Produção e Consumo Sustentáveis”, com os países desenvolvidos assumindo a liderança.|Consumo de água na atividade econômica local: doméstico|Percentual do consumo de água na atividade local por setor, sobre o total do consumo.|13, 66|13 / 66 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.4|Melhorar progressivamente, até 2030, a eficiência dos recursos globais no consumo e na produção, e empenhar-se para dissociar o crescimento econômico da degradação ambiental, de acordo com o ”Plano Decenal de Programas Sobre Produção e Consumo Sustentáveis”, com os países desenvolvidos assumindo a liderança.|Consumo de água na atividade econômica local: agricultura|Percentual do consumo de água na atividade local por setor, sobre o total do consumo.|14, 66|14 / 66 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.4|Melhorar progressivamente, até 2030, a eficiência dos recursos globais no consumo e na produção, e empenhar-se para dissociar o crescimento econômico da degradação ambiental, de acordo com o ”Plano Decenal de Programas Sobre Produção e Consumo Sustentáveis”, com os países desenvolvidos assumindo a liderança.|Empresas que realizam logística reversa de resíduos|Percentual de empresas que realizam logística reserva de resíduos.|4044, 4045|4044 / 4045 x [100]||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Empregos formais|Número de empregos formais.|4042|4042||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Rendimento médio do trabalho principal das pessoas de 16 anos de idade ou mais|Rendimento médio real do trabalho principal das pessoas de 16 anos ou mais de idade.|4121|4121||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor extrativista mineral|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4212|4212||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor indústria de transformação|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4213|4213||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor de serviços industriais de utilidade pública|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4214|4214||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor da construção civil|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4215|4215||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor do comércio|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4216|4216||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor de serviços|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4217|4217||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor da administração pública|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4218|4218||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor da agropecuária|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4219|4219||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor de extração vegetal|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4220|4220||True
Setorial|Plano Municipal de Desenvolvimento Econômico|8|Trabalho decente e crescimento econômico|Economia Local Dinâmica, Criativa e Sustentável|8.5|Até 2030, alcançar o emprego pleno e produtivo e o trabalho decente para todas as mulheres e homens, inclusive para os jovens e as pessoas com deficiência, além da remuneração igual para o trabalho de igual valor.|Salário médio por hora de homens e mulheres por ocupação: Salário médio de mulheres por hora no setor de caça e pesca|Salário médio por hora de homens  e mulheres por setor de atividade econômica.|4221|4221||True
